sep=	
1.085997489674460498e-01	-6.767593755895015550e-02
3.193461595750017867e-01	5.500449202156627165e-02
4.718560718077257077e-01	1.811416423316826452e-02
-1.484793673890699023e-02	4.189964259809755287e-01
-2.284885096754067924e-01	-7.772236321649415025e-01
-3.720795611571247469e-02	5.617200778020858820e-01
-1.612235415566634356e-01	2.016975152275791439e-01
-1.417435565696416877e-01	-5.099621262563630054e-03
9.775839490728457926e-02	4.997884102804537321e-01
4.702830586645250777e-01	-1.893115757059579130e-01
1.681904708585992003e-01	7.775940281744725055e-03
1.963550256732976285e-01	1.515204370125678157e-01
-4.155103334927767733e-01	1.891881403981154619e-01
7.632410824015828377e-02	-2.249039103449885779e-01
2.746748831979626826e-01	-3.075108647798229788e-01
-2.949052374093230067e-01	-3.374615139734621350e-01
1.215972842031623306e-02	-2.104236250055498969e-01
6.454267901408538011e-01	2.307263422972741784e-01
-5.430842857044332339e-01	-2.970298259983676359e-01
-1.898065978183206548e-01	1.243893046402943514e-01
-2.638825466645306483e-01	-7.480237463370108253e-02
-5.062663602989943001e-01	2.650539170941828004e-01
4.122167322662527444e-02	-5.933263118304856615e-02
1.630731740587562928e-01	-2.763025778955000566e-01
3.334515916621194065e-01	6.791179561285380639e-02
-1.166942707533996926e-01	-8.136013869059192938e-02
-6.203567850664665206e-01	6.660767916570198288e-02
2.308161682831545436e-01	2.323367516317603187e-01
-6.521682047794762072e-02	-1.961537255269053537e-01
4.638202099121963712e-02	-4.187491580283472792e-01
1.490683644717281930e-01	-4.309322211668985547e-01
1.180326147495966982e-01	-3.121818048951773839e-01
7.150467675372210175e-02	2.599394130770874556e-01
1.609549981048088163e-01	-2.655119057399539795e-01
2.224945318180220621e-01	2.014074462189290593e-01
5.802778577796346982e-01	2.494640997306395713e-01
2.776903252879052153e-01	3.489890624179838308e-01
-4.567138803313982587e-01	5.075768093929652336e-01
2.548826852496391959e-01	-4.370960808623871041e-01
-3.213782701421700749e-01	-3.722632691073137212e-01
4.502564183066357084e-01	2.769964061286722123e-01
-2.883097382956188448e-01	3.924997280210705264e-01
-5.485665261116046132e-01	1.004873407378279321e-01
-3.294392512326138611e-01	-2.583586567867709460e-01
-4.275078817380843499e-01	6.246920479997663568e-03
5.960889610563133711e-01	-4.214762558306812956e-02
-3.019403746488585338e-01	7.388493017969569032e-02
4.367137045212138857e-01	5.894393993341802140e-01
-1.287999471811576147e-01	1.891844148909660184e-01
2.085174480351159945e-02	-4.646850715495308703e-01
-2.107042241256259218e-01	-1.240451058345899416e-01
1.690526569040180505e-01	5.439142249168881227e-01
2.992273285410679273e-01	3.696549909822705732e-02
1.347328530840861405e-01	3.518614913374536884e-02
2.209291115488491997e-01	3.495386253516327146e-01
-2.914531909960134670e-01	1.831394732597002306e-01
9.417194155469281458e-02	-5.677161275574919008e-01
-5.205450649708895927e-01	1.701720435285220268e-01
-2.449357232195158596e-03	-4.594077377604163098e-02
2.803844814934017271e-01	-6.111722905505741904e-02
6.385120304524413920e-04	-1.773275862323271321e-02
-1.938383747491605746e-01	-6.116915764132859756e-01
-3.687188363145517678e-01	-5.909559008319965612e-01
-5.423953089188353616e-01	5.256546677283604162e-03
2.800037126979852409e-01	7.702639207962791446e-02
2.488823434840251037e-01	3.672877220441558288e-01
8.855535368115073636e-02	9.797769877702025565e-02
-3.814194912465586618e-01	-8.324760656374842471e-02
-2.482687335626603820e-01	-4.757528644521701322e-01
8.121118127992882352e-02	-3.651352081516962000e-01
2.371024368536767957e-01	3.484773693632849945e-01
-1.828045224564979754e-01	-9.066137303687017701e-02
-2.401205352423439465e-01	5.488553271930706190e-01
3.195109059899729070e-02	-4.942272469382881228e-01
-1.700180015961907584e-02	1.348375675253003225e-01
-3.857745700934677169e-01	-4.000860856695358236e-02
-4.324510764800987284e-02	-1.822815358278226938e-01
1.123471420030998508e-01	-5.084070061404864088e-02
5.490688459514257991e-01	4.302976186407373588e-02
-6.788305684734582957e-03	-8.654737000920573187e-02
-2.198302385630372113e-01	5.395616486817693680e-01
-2.995297248074276220e-01	2.305025400788484127e-02
2.289501520255966260e-01	5.070851529173733274e-01
-1.663927400379011934e-01	2.146360036038436406e-02
-7.907602557440978480e-03	4.212388261748862273e-01
2.195472064167214854e-01	-4.639178124142327997e-01
-2.813738210592727773e-01	-3.177284043163789984e-01
-4.275251099204599448e-01	-2.219350535542699843e-01
9.235563121505664663e-02	-1.759587757859062129e-01
-1.923306277725820024e-01	5.665248672635422866e-02
-4.131409909979602557e-02	1.225113015670344363e-01
-1.148889092913033261e-01	-2.131241390560778548e-02
2.271440487513322892e-01	6.291495668405421016e-02
-7.387756326575581345e-02	-6.635008163809484882e-01
4.824814695718152580e-01	2.218923717852631927e-01
-3.881426122710715521e-01	1.614410133498159483e-01
-1.185266513991870829e-01	-1.102218120681174446e-01
-4.201122211367965820e-01	4.077781722739622361e-01
1.120825681925944617e-01	-1.307878013776728188e-01
-1.664731097621721390e-01	1.517591767284318938e-01
7.811020779222103971e-02	4.583875055082092809e-01
-2.693986956532327115e-01	-2.926747493774048414e-01
5.583373446110456717e-01	-3.238316832936778966e-01
-1.413393335066879530e-01	5.913611605689483852e-01
-1.484699197006859872e-01	1.809873204048824402e-01
-2.252089647361218416e-01	1.703927107068052560e-01
-2.537084526636320669e-01	1.224534172021263245e-01
3.524917709761070106e-01	3.384211591149836607e-01
1.635877194032614446e-01	2.611568312678604342e-01
2.420979156197607396e-01	1.195383544265759268e-01
4.978878740689047233e-01	-4.913811820081816911e-02
-9.034812795772927119e-02	-1.884014912487754490e-01
-8.344711019453563208e-03	-3.080501610951586478e-01
1.987560768083003471e-01	8.330707052197612317e-01
-1.677746716835588903e-01	-1.762789906871167489e-01
-8.183548051935329859e-02	-3.664728282685905669e-01
-1.355920086643364331e-01	3.630484926643384180e-01
-1.978802325815924301e-01	-3.728180609092131559e-01
6.554726401633694799e-01	-1.777270782839204810e-02
-9.101036740589291130e-02	-5.656496855139404867e-02
2.176011282253403623e-01	4.851203171287043342e-02
1.375490611786681361e-01	1.869314387005241093e-02
3.571072891177227704e-01	-2.506351522199017773e-02
1.922776418719250591e-01	4.129111949758986211e-01
8.323001348502553909e-02	-6.774947309215705038e-04
-2.587113728301491666e-01	-7.251732151153570394e-01
1.196894716697553124e-01	-1.433762031195617848e-01
-4.370320802760782053e-01	-1.863507633503840577e-01
4.235897051188467488e-01	-1.370637466684658697e-02
-2.960876482703154178e-01	2.189854724142164810e-01
-1.656844123587399020e-01	-1.603595945611284990e-01
-6.467625805240673209e-02	-5.345092717325065079e-01
2.089704904406277375e-01	5.075433512827188381e-02
3.588544113784968015e-02	1.863522665570117587e-01
-2.797086806713505736e-01	5.884840841327282357e-01
-1.742711040600221362e-01	-7.340495649509831688e-01
-3.619428363780174407e-01	2.624201165090395693e-01
1.762047827459174709e-01	1.087565166956964112e-02
2.748068457996452607e-01	6.623458709758586749e-02
4.270423584154786623e-02	-2.471104655951504581e-01
1.821031749614125117e-01	4.681269634353383419e-02
1.261373059020731990e-01	-2.071742125753473496e-01
2.777907118846137391e-01	-6.531640558961201992e-02
1.758536568044154480e-01	-1.662472803942611696e-02
6.105935482250504087e-01	2.035180737360448300e-01
1.125970348699741885e-01	3.204511024201586178e-01
-1.967480932516855463e-01	2.988693323637422461e-01
-1.870258082019422841e-01	-1.755374564948198046e-01
-2.628929893765932779e-01	5.123732460121582788e-01
-1.748698917628738192e-01	2.332346848441841924e-01
-2.221461276764600812e-01	-3.379950430612287116e-02
-7.315611395069043787e-02	1.843499361428687922e-01
6.120956756813621114e-02	2.777562557686291678e-01
8.091216763948597124e-02	3.817319030518926404e-01
1.138028630199137414e-01	5.104943100750554130e-01
5.907327564941385750e-02	-2.025933624117177423e-01
-6.743661697086986151e-02	8.800409975558955156e-02
1.521716482409603832e-01	-3.611857759492451136e-02
1.274226627749169838e-01	1.020512383061907974e-01
1.158899822125978307e-01	-1.440936827875537174e-01
1.584811903719629197e-02	-3.272211141127082112e-01
3.286133564079404268e-01	2.505177573024471305e-01
1.595332026163931161e-01	-3.200341041708884005e-01
-4.422109630025217730e-01	2.884347085260901555e-01
3.502810144428353256e-02	4.655895156170003490e-01
3.253588828615646134e-01	-3.410378514499616265e-01
2.649255948182524176e-02	2.219669908807776065e-02
-2.974289379510643427e-01	1.842418787070366215e-01
1.518858665171425870e-01	6.715408986130543267e-01
-2.934595738542914445e-01	-2.494751047036341540e-01
-2.182422413152146703e-02	-3.322311833348101651e-01
-1.421677928936059508e-02	-3.464089001589579775e-01
8.502178722055343807e-02	-4.747180202856060571e-01
1.680307288745784000e-01	1.941096713151925224e-01
-9.749099927547739963e-02	1.455992122533451560e-01
5.010821889605521218e-01	-3.637497590045743467e-01
-2.081303422263130476e-01	-1.066691577186427015e-01
-4.053111178633105743e-02	4.776794044995629762e-01
5.095632595111795338e-01	3.622794537230386580e-02
1.280930164407598215e-01	3.146527215785758780e-01
-1.359204405365539194e-02	4.374921050330899397e-01
1.119218331469987032e-01	2.233584315800530573e-01
2.861573140552133854e-01	-8.349621005303099752e-02
2.705183604066803138e-01	5.635069210952279306e-01
-2.057805283048162182e-01	-7.073000443621144107e-02
1.523983712041515615e-01	-5.737695067776774072e-02
1.826774867572013850e-01	8.470631027053387996e-02
1.544006419806195629e-01	4.659338625031844705e-02
-1.290827314332649960e-02	-2.003825803364301383e-01
-2.427200257491674562e-01	1.855587566323955440e-01
-3.031563884872082726e-01	1.015561458780674664e-01
9.924328837528290093e-02	2.269077817978593370e-01
-3.651745787487303135e-02	-4.444124741920307126e-02
1.011202492827037586e-01	4.848559942890858232e-01
-2.304676038380028269e-01	3.247688188336184667e-01
6.598612507633092039e-02	-9.460817304358967728e-02
2.191740676020866307e-01	2.075076528501159367e-01
-1.701563679790984995e-01	-7.468990136306605243e-02
1.327375860485787984e-01	4.831324060068087345e-01
5.039467062524634056e-01	1.254596868722155090e-01
1.745900510324730204e-01	1.835684298448090890e-01
-3.398887379791743490e-01	-4.669942623318187186e-02
-5.783490479618007274e-02	-1.067658829294400868e-01
1.441900743970230547e-01	2.713908206759814701e-01
4.648149790187320329e-01	-6.797166446963066877e-02
2.068123596761314853e-01	3.370321326555824615e-01
-4.484411450190853299e-01	-3.357783003106210584e-01
4.972122216984886656e-02	-7.385488238598496291e-02
-1.384235963634266597e-01	-5.814523634571376887e-01
2.976270053136528815e-01	5.929488395121787492e-02
1.864888069112314306e-01	-2.129456844335390620e-01
-5.155672251523371608e-02	3.500181495984578950e-01
-2.021885698264748454e-01	-5.566702292173190125e-01
-8.876133854204114326e-02	-1.247368470271767449e-01
-4.986048632273956116e-01	6.741266684576796564e-02
-7.455499325277248346e-02	-9.445438121847886392e-02
1.967604513423419355e-01	4.413930031551238642e-02
3.290336983976414609e-01	1.807788677480595407e-01
-1.248901998023232152e-01	-2.604397251368953947e-01
2.577639014446305721e-01	3.021086786010637737e-01
2.119827481636948063e-01	8.245325394151349629e-02
6.071382518818045915e-01	-1.753321526971712563e-01
-2.584792421250027283e-01	-2.566514805150323930e-01
-5.070470905670350081e-01	3.431748395591049591e-03
1.655985241389980045e-01	5.759877345758028788e-01
-2.424252822044340450e-01	-1.514761290053980025e-01
-1.270793402992777821e-01	1.774419800079021503e-01
1.216068779844977354e-01	2.049985379256664408e-01
1.735491990344113430e-02	3.277423998740410238e-01
2.833775791549601464e-01	1.940520021393961070e-01
-2.839189672061724345e-01	1.627693874844326205e-01
-3.157359622387100051e-02	-3.547653546154629772e-02
1.423332741290205816e-01	9.267397844287716263e-03
3.124334011074907380e-01	-3.880965951913737944e-01
3.058009427254443358e-01	2.938106460868401826e-02
-1.623434225105130080e-01	1.270262166897039857e-01
2.612297024106204346e-01	2.670059247079461032e-02
1.022896544032316501e-01	-1.749174738158464637e-01
1.199186323830951917e-01	-5.469908625589313400e-02
-4.514238740565459929e-01	-3.816099034327848916e-01
-4.978410483251531904e-01	3.090528427029157199e-01
-2.727011330114293974e-01	2.205007464320722088e-01
2.670417831683074006e-01	7.596274254243416679e-02
-5.903379614446445656e-01	2.144969016199313461e-01
1.147648897469062679e-01	-1.363190560533126816e-01
-3.761548922183683974e-01	1.063986385300058901e-01
-2.159339891840434539e-03	-2.359816420299027939e-01
1.162526394095214077e-01	4.961721802853211183e-01
-8.393878560173952119e-02	3.245979506522070346e-01
1.300906490250286207e-01	2.373334674697224755e-01
2.297001969505769181e-01	-5.457841558605482923e-01
5.165767223854810242e-01	-1.960164595788584374e-01
1.950483200078357016e-01	2.755130510539260946e-01
-4.991717602341975146e-01	-2.753671356544727944e-01
-5.444635974055128669e-01	3.161850384627244021e-02
1.760918673772027543e-01	-8.174726742310393923e-02
-2.937263871267233872e-01	-2.396479341657881401e-01
-3.621635134216088375e-02	-1.033785468477364973e-02
2.203666315935292816e-02	-3.747017066311513767e-01
-2.001971454805536454e-01	6.939456529349687930e-01
-2.084431342939694620e-01	-1.973044663589533232e-01
-3.555411662520223115e-01	1.201435794944340045e-02
-3.690735184574086558e-01	-1.111446125102009547e-01
2.112769153060645166e-01	1.067097857723211043e-02
3.422004919041763404e-01	-2.864746584075424374e-01
-2.858074768111864006e-01	-2.828799681720796100e-01
-4.966790286138985655e-01	3.938829750737107838e-01
-2.676814120235385119e-01	-2.976156744912956675e-01
5.217023462611488638e-01	5.431391870331072486e-02
-2.533605478128133637e-01	-1.447885932172152113e-02
8.787150107368758845e-02	3.006745150589507087e-01
-2.224565961600678266e-01	3.514616900499847874e-01
-6.190678062141681537e-02	-9.495093355320122219e-02
2.644838151955613559e-01	3.192437607389480014e-01
1.175269485413734660e-01	3.348454289005493023e-01
-1.211029957253891703e-01	1.574062982427350266e-01
7.242136136411001512e-01	3.160184825113156459e-01
4.985958239923354296e-01	1.428391754704634933e-02
4.323783158084337219e-01	3.522410150375098747e-01
-3.662911916521172651e-01	2.849845683218090175e-01
5.699447039002113469e-01	-1.096269198991114621e-02
-2.887740988971332357e-01	-2.409577023603269030e-01
-9.387792140442918765e-02	6.020096092355022854e-01
-3.487389624325165083e-01	-5.856517488395985849e-01
-1.346445282669075094e-01	2.509863457517688135e-01
8.495618767023302431e-02	-2.368816641594565786e-01
1.562048672227158430e-01	2.720241068438342819e-02
-1.663870990436909503e-01	4.589319366224343250e-02
4.573935649144569848e-01	-2.965954910928799565e-02
6.140532537983185539e-03	-6.476926720502624857e-01
4.755230026173518088e-01	1.550231428069567541e-01
-9.293399251114306536e-02	-3.494857620310006796e-01
4.073782697820461651e-01	-1.990375482391987423e-03
-1.138398234958261229e-01	1.492409755311534247e-01
3.484379337546045785e-01	-7.452484445174419880e-01
1.638754471325358231e-01	1.417826697188904472e-01
3.026295510686793366e-01	2.075792525838010549e-01
9.287013246755244922e-02	-1.622776924483346206e-01
-1.312609623729308651e-02	-2.879860143106454107e-01
5.727273814025744814e-02	-8.535253790333137136e-01
2.068405893076673829e-01	-6.050238112603429919e-01
-1.531576521719256456e-01	4.126054169499078217e-01
-1.339177234010408002e-01	1.362276501076851443e-01
1.861946316323029316e-01	-1.295851603498650861e-01
-2.938814146896515100e-01	-2.106470070136760298e-01
-5.513870048591752726e-02	2.661616756125532723e-01
-4.865320609492003734e-01	-5.480110193099419630e-02
-3.484433928773284506e-01	7.216814861577058871e-02
1.934832214226503699e-01	-1.608245193949531249e-02
-3.613724920819564868e-01	2.109103588171775401e-01
-7.580422811620432522e-02	2.002242984105806131e-02
-1.514074401462762176e-01	2.746274693181913196e-01
5.766731346568129690e-02	3.469315680312878292e-01
3.986521068455224914e-01	-2.220710735371226041e-01
1.383829076673711612e-02	9.845209535715444826e-02
2.061899041924022125e-01	-5.826900624310243915e-01
-1.677356234147865666e-01	1.727067094270383352e-01
-3.746537181036188602e-01	1.206482679423154653e-01
5.912632564273884173e-01	-1.188323864197972368e-01
-2.556176122665272943e-01	3.010962132552628956e-02
1.041828978434560654e-01	8.998824971678788531e-02
1.113887777371031229e-01	5.467960083815904815e-01
-1.424500362625435168e-01	1.510529094009610274e-01
7.234019763116954216e-02	-2.236404899532010437e-01
